시군구,번지,본번,부번,건물명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세(만원),층,건축년도,도로명
경기도 고양일산동구 성석동,195-5,0195,0005,3단지 브라운힐스,월세,77.9798,202007,24,"         2,000",            50,1,2019,동국로197번길 113-1
경기도 고양일산동구 성석동,1074-8,1074,0008,거영블루힐(107동),월세,44.565,202007,13,"         2,000",            32,4,2013,고봉로678번길 18-41
경기도 고양일산동구 성석동,1273-12,1273,0012,더 샤르망 14,전세,67.4,202007,23,"        21,300",             0,4,2017,고봉로578번길 19-39
경기도 고양일산동구 성석동,195-11,0195,0011,더리치,전세,67.0004,202007,8,"        23,600",             0,3,2019,동국로197번길 107-1
경기도 고양일산동구 성석동,1268,1268,0000,벨로스,월세,52.58,202007,2,"         2,000",            40,1,2017,고봉로578번길 93-8
경기도 고양일산동구 성석동,1227-189,1227,0189,아젤리아3차,월세,57.68,202007,5,"         1,500",            52,4,2016,고봉로620번길 52-36
경기도 고양일산동구 성석동,1082-65,1082,0065,지오빌(102동103동),전세,59.4,202007,28,"        15,200",             0,3,2010,고봉로658번길 51
경기도 고양일산동구 성석동,1082-65,1082,0065,지오빌(102동103동),전세,59.4,202007,28,"        14,900",             0,3,2010,고봉로658번길 51
경기도 고양일산동구 성석동,1379-1,1379,0001,태광빌리지2(25-14),월세,44.07,202007,3,"         1,000",            55,4,2014,감내길 25-14
경기도 고양일산동구 성석동,170-2,0170,0002,한울하임,전세,50.73,202007,17,"        26,500",             0,3,2018,동국로223번길 27-4
경기도 고양일산동구 성석동,171-1,0171,0001,한울하임,전세,64.36,202007,30,"        30,000",             0,3,2019,동국로223번길 27-1
경기도 고양일산동구 성석동,171-31,0171,0031,한울하임(119동120동),전세,60.52,202007,8,"        29,000",             0,2,2019,동국로223번길 27-3
경기도 고양일산동구 성석동,171-36,0171,0036,한울하임108동,전세,53.63,202007,8,"        26,500",             0,1,2018,동국로223번길 51-1
경기도 고양일산동구 성석동,171-36,0171,0036,한울하임108동,전세,53.63,202007,8,"        26,500",             0,1,2018,동국로223번길 51-1
경기도 고양일산동구 성석동,171-36,0171,0036,한울하임108동,전세,53.63,202007,28,"        26,500",             0,3,2018,동국로223번길 51-1
경기도 고양일산동구 성석동,171-36,0171,0036,한울하임108동,전세,53.63,202007,28,"        26,500",             0,3,2018,동국로223번길 51-1
경기도 고양일산동구 성석동,170-1,0170,0001,한울하임112동113동,전세,58.12,202007,17,"        28,500",             0,1,2018,동국로223번길 37
경기도 고양일산동구 성석동,170-1,0170,0001,한울하임112동113동,전세,50.76,202007,30,"        26,500",             0,3,2018,동국로223번길 37
경기도 고양일산동구 성석동,171-30,0171,0030,한울하임115동116동,전세,62.71,202007,8,"        29,500",             0,3,2018,동국로223번길 27
경기도 고양일산동구 성석동,171-30,0171,0030,한울하임115동116동,전세,62.71,202007,8,"        29,500",             0,3,2018,동국로223번길 27
경기도 고양일산동구 성석동,174-20,0174,0020,한울하임121동122동,전세,60.65,202007,28,"        29,000",             0,1,2018,동국로223번길 61-7
경기도 고양일산동구 성석동,174-20,0174,0020,한울하임121동122동,전세,60.65,202007,28,"        28,500",             0,4,2018,동국로223번길 61-7
경기도 고양일산동구 식사동,1591-2,1591,0002,더파인빌딩,전세,28.75,202007,24,"        14,500",             0,9,2016,위시티로 6
경기도 고양일산동구 정발산동,1269,1269,0000,밤가시마을8,전세,59.93,202007,3,"        21,000",             0,4,1996,산두로 156
경기도 고양일산동구 정발산동,1269,1269,0000,밤가시마을8,전세,59.95,202007,21,"        20,000",             0,3,1996,산두로 156
경기도 고양일산동구 정발산동,720,0720,0000,양지마을2,전세,101.73,202007,23,"        42,000",             0,2,1996,무궁화로75번길 15
경기도 고양일산동구 정발산동,720,0720,0000,양지마을2,전세,101.7,202007,30,"        35,000",             0,2,1996,무궁화로75번길 15
경기도 고양일산동구 정발산동,721,0721,0000,양지마을3,전세,59.93,202007,22,"        20,000",             0,4,1996,무궁화로75번길 45
경기도 고양일산동구 정발산동,676,0676,0000,양지마을5,전세,59.93,202007,14,"        20,000",             0,4,1996,대산로31번길 24
경기도 고양일산동구 중산동,19-32,0019,0032,그린하임,전세,44.09,202007,4,"        18,000",             0,3,2017,약산길 42-10
경기도 고양일산동구 중산동,19-32,0019,0032,그린하임,월세,44.45,202007,17,"         3,000",            30,2,2017,약산길 42-10
경기도 고양일산동구 중산동,76-17,0076,0017,더 어반,전세,44.81,202007,7,"        16,000",             0,4,2018,고양대로 843-11
경기도 고양일산동구 중산동,14-2,0014,0002,라데팡스301동-303동,전세,57.45,202007,17,"        28,500",             0,4,2016,약산길 46-4
경기도 고양일산동구 중산동,14-2,0014,0002,라데팡스301동-303동,전세,57.45,202007,17,"        28,500",             0,4,2016,약산길 46-4
경기도 고양일산동구 중산동,25-98,0025,0098,약산,전세,25.41,202007,3,"        10,000",             0,4,2014,약산길 8-11
경기도 고양일산동구 중산동,8-12,0008,0012,우강프린스,월세,45.07,202007,13,           500,            55,3,2017,성석로 57
경기도 고양일산동구 중산동,1720,1720,0000,중흥에스클래스타운하우스,전세,145.4361,202007,6,"        38,000",             0,1,2008,하늘마을로 65
경기도 고양일산동구 풍동,산1127-22,1127,0022,"골든뷰101동,102동",월세,47.65,202007,25,"         1,000",            90,4,2019,애니골길 15-26
경기도 고양일산동구 풍동,605-37,0605,0037,그린캐슬,전세,55.82,202007,5,"        18,000",             0,3,2017,고풍로 182-17
경기도 고양일산동구 풍동,1121-1,1121,0001,"더포레스트빌101동,102동",전세,47.15,202007,23,"        30,000",             0,2,2018,애니골길 14-18
경기도 고양일산동구 풍동,605-40,0605,0040,베르디움,전세,55.82,202007,8,"        19,800",             0,4,2017,고풍로 182-20
경기도 고양일산동구 풍동,72,0072,0000,부림파크빌라1,전세,54.48,202007,17,"        11,000",             0,1,2003,백마로502번길 96
경기도 고양일산동구 풍동,225-36,0225,0036,숲Village108동,전세,53.44,202007,3,"        18,500",             0,3,2016,숲속마을2로 51-71
경기도 고양일산동구 풍동,1398,1398,0000,스타팰리스,전세,62.6549,202007,20,"        29,800",             0,2,2019,애니골길 46
경기도 고양일산동구 풍동,605-11,0605,0011,어반캐슬(605-11),전세,55.35,202007,14,"        17,000",             0,1,2017,고풍로 182-3
경기도 고양일산동구 풍동,605-21,0605,0021,에르메스,전세,57.44,202007,14,"        21,400",             0,1,2017,숲속마을2로 51-29
경기도 고양일산동구 풍동,1377,1377,0000,요진와이하우스,전세,39.94,202007,15,"        14,000",             0,3,2013,무궁화로 255
경기도 고양일산동구 풍동,1377,1377,0000,요진와이하우스,월세,39.94,202007,29,"         2,000",            65,4,2013,무궁화로 255
경기도 고양일산동구 풍동,605-15,0605,0015,해가든,전세,80.04,202007,22,"        26,000",             0,1,2017,숲속마을2로 51-45
경기도 고양일산서구 대화동,2002,2002,0000,성저마을(건영11),전세,59.88,202007,27,"        18,000",             0,2,1996,성저로 121
경기도 고양일산서구 대화동,2002,2002,0000,성저마을(건영11),전세,59.88,202007,31,"        19,000",             0,2,1996,성저로 121
경기도 고양일산서구 대화동,2026,2026,0000,성저마을(건영13),전세,59.88,202007,24,"        18,000",             0,2,1996,일산로636번길 24
경기도 고양일산서구 대화동,2081,2081,0000,성저마을(건영7),전세,84.88,202007,24,"        26,000",             0,2,1996,성저로 47
경기도 고양일산서구 대화동,743-2,0743,0002,하이파크101동,전세,77.12,202007,9,"        18,000",             0,2,2016,대화2로 106
경기도 고양일산서구 대화동,743-1,0743,0001,하이파크102동,전세,69.8,202007,5,"        18,000",             0,4,2016,대화2로 114-18
경기도 고양일산서구 덕이동,736-1,0736,0001,다안빌리지,전세,50.42,202007,7,"        22,500",             0,3,2017,장자길 109-25
경기도 고양일산서구 덕이동,613-1,0613,0001,덕이동다세대,전세,56.22,202007,4,"        21,700",             0,1,2018,장자길118번길 102
경기도 고양일산서구 덕이동,977-1,0977,0001,삼성프라임(106동107동),전세,59.525,202007,22,"        19,500",             0,4,2014,송포백송길 65-27
경기도 고양일산서구 덕이동,389-1,0389,0001,삼성홈타운,전세,71.0628,202007,26,"        19,500",             0,1,2016,탄중로101번길 33-31
경기도 고양일산서구 덕이동,739-38,0739,0038,세종하우스,전세,51.56,202007,17,"         3,000",             0,2,2016,신덕로24번길 18
경기도 고양일산서구 덕이동,959-23,0959,0023,수팰리스(101동),월세,50.84,202007,15,"         2,000",            50,4,2016,송산로 527-12
경기도 고양일산서구 덕이동,1012-4,1012,0004,위더스빌103동,전세,47.11,202007,13,"        18,500",             0,4,2018,송포백송길 33
경기도 고양일산서구 덕이동,1020,1020,0000,유진골든스위트,월세,52.1,202007,20,"         2,000",            55,1,2015,송포백송길 32
경기도 고양일산서구 덕이동,1010-8,1010,0008,체리쉬1동2동,전세,57.35,202007,7,"         6,000",             0,4,2017,송포백송길 57-10
경기도 고양일산서구 덕이동,1029-49,1029,0049,풀하우스,월세,71.97,202007,4,"         1,000",            55,-1,2017,송포백송길 70-17
경기도 고양일산서구 덕이동,1032-1,1032,0001,한우리타운,월세,50.58,202007,27,"         2,000",            55,4,2018,송포백송길 74-19
경기도 고양일산서구 덕이동,785-5,0785,0005,현대아트빌,전세,49.9,202007,1,"        17,000",             0,2,2014,신덕로2번길 80-13
경기도 고양일산서구 덕이동,767-6,0767,0006,현대타운1동2동,전세,51,202007,12,"        17,400",             0,3,2016,장자길 98-4
경기도 고양일산서구 덕이동,767-4,0767,0004,현대타운A동B동,전세,53.76,202007,19,"        14,000",             0,3,2016,장자길 98-14
경기도 고양일산서구 덕이동,767-5,0767,0005,현대타운가동나동,전세,53.14,202007,15,"        15,000",             0,3,2016,장자길 98-10
경기도 고양일산서구 덕이동,767-5,0767,0005,현대타운가동나동,월세,53.76,202007,18,"         2,000",            60,1,2016,장자길 98-10
경기도 고양일산서구 일산동,640-15,0640,0015,(640-15),전세,17.96,202007,26,"         4,700",             0,4,2002,일중로55번길 34
경기도 고양일산서구 일산동,2056,2056,0000,거성빌라라동,전세,36.325,202007,21,"         7,000",             0,3,1990,산현로92번길 5-11
경기도 고양일산서구 일산동,2065,2065,0000,미림빌라(36-25),전세,36.42,202007,2,"         5,700",             0,-1,1990,산현로92번길 5-4
경기도 고양일산서구 일산동,1919,1919,0000,숲예찬101동102동,전세,48.495,202007,27,"        26,000",             0,5,2018,일청로91번길 11
경기도 고양일산서구 일산동,592-49,0592,0049,정원빌라,월세,52.75,202007,21,"         2,500",            37,1,1985,탄중로471번길 37
경기도 고양일산서구 일산동,2141,2141,0000,현대성우오스타,전세,132.53,202007,4,"        36,500",             0,2,2011,하늘마을로 184
경기도 과천시 과천동,149-1,0149,0001,(149-1),전세,79.63,202007,9,"        35,000",             0,4,2007,광창로 57
경기도 과천시 과천동,513-41,0513,0041,(513-41),전세,55.29,202007,25,"        35,000",             0,1,2007,용마로 28
경기도 과천시 과천동,513-42,0513,0042,(513-42),월세,116.54,202007,31,"         5,000",           130,4,2008,용마로 30-6
경기도 과천시 문원동,15-15,0015,0015,(15-15),전세,66.205,202007,18,"        34,000",             0,3,2014,공원마을1길 38
경기도 과천시 문원동,115-199,0115,0199,드림빌리지,전세,53.82,202007,5,"        25,000",             0,1,2012,문원청계6길 13
경기도 과천시 문원동,144,0144,0000,세인트빌,전세,84.26,202007,4,"        39,000",             0,2,2002,문원청계1길 4
경기도 과천시 문원동,173,0173,0000,소라트(B동),전세,81.34,202007,6,"        45,000",             0,3,2013,윗배랭이길 62
경기도 과천시 문원동,173,0173,0000,소라트(B동),전세,81.34,202007,6,"        45,000",             0,3,2013,윗배랭이길 62
경기도 과천시 문원동,15-90,0015,0090,파우빌,전세,82.64,202007,31,"        21,000",             0,-1,2010,공원마을1길 30
경기도 과천시 문원동,15-84,0015,0084,파크빌,월세,63.2,202007,11,"        30,000",            20,1,2002,공원마을길 11
경기도 과천시 문원동,15-119,0015,0119,한사랑빌라,월세,59.78,202007,4,"        15,000",            20,1,2019,공원마을3길 3
경기도 과천시 별양동,18-3,0018,0003,그린빌,전세,59.37,202007,30,"        20,000",             0,-1,2000,향촌1길 5-7
경기도 과천시 부림동,40-5,0040,0005,(40-5),월세,54.38,202007,10,"         1,000",            50,2,1987,부림로 32-13
